pitcher,player_name,official_ip,ip_decimal,pitches,stressful_pitches,ps_pct,aps,aps_plus,total_stress,ss_per_9,season,aps_reference_mean,aps_reference_std,aps_reference_count
572955,"Johnson, Pierce",58.2,58.666666666666664,1054,81,7.7,25.7,114,27060.66734753755,4151.4,2021,26.914036537019726,1.2853838829824347,486
641941,"Pagán, Emilio",63.1,63.333333333333336,1098,80,7.3,25.7,114,28189.465532966253,4005.9,2021,26.914036537019726,1.2853838829824347,486
489334,"Stammen, Craig",88.1,88.33333333333333,1312,100,7.6,25.7,114,33703.11027678161,3433.9,2021,26.914036537019726,1.2853838829824347,486
592662,"Ray, Robbie",193.1,193.33333333333334,3141,255,8.1,25.7,114,80748.39799266275,3759.0,2021,26.914036537019726,1.2853838829824347,486
608337,"Giolito, Lucas",178.2,178.66666666666666,2974,244,8.2,25.7,114,76525.86613496102,3854.8,2021,26.914036537019726,1.2853838829824347,486
628345,"Núñez, Darien",7.2,7.666666666666667,127,16,12.6,25.7,114,3261.1218893256846,3828.3,2021,26.914036537019726,1.2853838829824347,486
621244,"Berríos, José",192.0,192.0,3043,244,8.0,25.7,114,78298.95114639043,3670.3,2021,26.914036537019726,1.2853838829824347,486
656557,"Houck, Tanner",69.0,69.0,1153,93,8.1,25.7,114,29631.003647699054,3864.9,2021,26.914036537019726,1.2853838829824347,486
622608,"Senzatela, Antonio",156.2,156.66666666666666,2408,184,7.6,25.7,114,61946.275894221544,3558.6,2021,26.914036537019726,1.2853838829824347,486
605488,"Springs, Jeffrey",44.2,44.666666666666664,754,71,9.4,25.7,114,19400.59335373955,3909.1,2021,26.914036537019726,1.2853838829824347,486
545343,"Head, Louis",35.0,35.0,546,46,8.4,25.7,114,14040.434471296,3610.4,2021,26.914036537019726,1.2853838829824347,486
670167,"Schreiber, John",3.0,3.0,56,7,12.5,25.7,114,1439.2473633477346,4317.7,2021,26.914036537019726,1.2853838829824347,486
600944,"Paulino, David",2.0,2.0,32,1,3.1,25.7,114,822.2529566118345,3700.1,2021,26.914036537019726,1.2853838829824347,486
571510,"Boyd, Matthew",78.2,78.66666666666667,1273,122,9.6,25.8,113,32888.260370059084,3762.6,2021,26.914036537019726,1.2853838829824347,486
605135,"Bassitt, Chris",157.1,157.33333333333334,2383,223,9.4,25.8,113,61423.31427527877,3513.6,2021,26.914036537019726,1.2853838829824347,486
663559,"Falter, Bailey",33.2,33.666666666666664,552,52,9.4,25.8,113,14256.87858335131,3811.2,2021,26.914036537019726,1.2853838829824347,486
669203,"Burnes, Corbin",167.0,167.0,2594,255,9.8,25.8,113,66894.99065879041,3605.1,2021,26.914036537019726,1.2853838829824347,486
475479,"Phelps, David",10.1,10.333333333333334,189,18,9.5,25.8,113,4872.024311263107,4243.4,2021,26.914036537019726,1.2853838829824347,486
623149,"Sewald, Paul",64.2,64.66666666666667,1122,105,9.4,25.8,113,28948.178555993967,4028.9,2021,26.914036537019726,1.2853838829824347,486
677651,"Garcia, Luis",155.1,155.33333333333334,2506,210,8.4,25.8,113,64637.60421386444,3745.1,2021,26.914036537019726,1.2853838829824347,486
596295,"Gomber, Austin",115.1,115.33333333333333,1856,170,9.2,25.8,113,47805.70928802026,3730.5,2021,26.914036537019726,1.2853838829824347,486
670087,"Sittinger, Brandyn",4.2,4.666666666666667,80,5,6.2,25.8,113,2067.2842207113326,3986.9,2021,26.914036537019726,1.2853838829824347,486
501625,"Alvarez, Jose",64.2,64.66666666666667,974,96,9.9,25.8,113,25117.86146815798,3495.8,2021,26.914036537019726,1.2853838829824347,486
663978,"Paddack, Chris",108.1,108.33333333333333,1870,158,8.4,25.8,113,48197.957753334886,4004.1,2021,26.914036537019726,1.2853838829824347,486
592836,"Walker, Taijuan",159.0,159.0,2547,204,8.0,25.8,113,65743.66818850863,3721.3,2021,26.914036537019726,1.2853838829824347,486
665661,"Spitzbarth, Shea",5.0,5.0,82,4,4.9,25.8,113,2117.438332441903,3811.4,2021,26.914036537019726,1.2853838829824347,486
519141,"Pomeranz, Drew",25.2,25.666666666666668,433,41,9.5,25.8,113,11185.014088214193,3922.0,2021,26.914036537019726,1.2853838829824347,486
608717,"Stratton, Chris",79.1,79.33333333333333,1382,112,8.1,25.9,112,35811.10035901165,4062.6,2021,26.914036537019726,1.2853838829824347,486
621261,"Oswalt, Corey",10.1,10.333333333333334,156,14,9.0,25.9,112,4038.7148008611057,3517.6,2021,26.914036537019726,1.2853838829824347,486
453265,"Watson, Tony",57.1,57.333333333333336,870,79,9.1,25.8,112,22486.646938451253,3529.9,2021,26.914036537019726,1.2853838829824347,486
608344,"Irvin, Cole",178.1,178.33333333333334,2682,226,8.4,25.9,112,69358.61038377343,3500.3,2021,26.914036537019726,1.2853838829824347,486
592791,"Taillon, Jameson",144.1,144.33333333333334,2376,178,7.5,25.9,112,61596.68510975277,3840.9,2021,26.914036537019726,1.2853838829824347,486
458681,"Lynn, Lance",157.0,157.0,2613,228,8.7,25.9,112,67606.39435929351,3875.5,2021,26.914036537019726,1.2853838829824347,486
666201,"Manoah, Alek",111.2,111.66666666666667,1845,169,9.2,25.9,112,47769.12029405479,3850.0,2021,26.914036537019726,1.2853838829824347,486
571927,"Matz, Steven",150.2,150.66666666666666,2557,213,8.3,25.8,112,66096.44142435372,3948.2,2021,26.914036537019726,1.2853838829824347,486
628452,"Iglesias, Raisel",70.0,70.0,1059,101,9.5,25.9,112,27419.12844172768,3525.3,2021,26.914036537019726,1.2853838829824347,486
667297,"Nance, Tommy",28.2,28.666666666666668,456,41,9.0,25.8,112,11787.55127814258,3700.7,2021,26.914036537019726,1.2853838829824347,486
664141,"Brubaker, JT",124.1,124.33333333333333,1946,167,8.6,25.9,112,50407.92887904625,3648.8,2021,26.914036537019726,1.2853838829824347,486
548389,"Stripling, Ross",101.1,101.33333333333333,1686,147,8.7,25.9,112,43679.59454730684,3879.4,2021,26.914036537019726,1.2853838829824347,486
660761,"Suarez, José",98.1,98.33333333333333,1654,133,8.0,25.9,112,42817.89490709942,3918.9,2021,26.914036537019726,1.2853838829824347,486
677960,"Weathers, Ryan",94.2,94.66666666666667,1621,119,7.3,26.0,111,42071.6226778513,3999.8,2021,26.914036537019726,1.2853838829824347,486
642545,"Barria, Jaime",56.2,56.666666666666664,917,79,8.6,26.0,111,23843.519488509915,3786.9,2021,26.914036537019726,1.2853838829824347,486
668678,"Gallen, Zac",121.1,121.33333333333333,2106,159,7.5,25.9,111,54642.986047513776,4053.2,2021,26.914036537019726,1.2853838829824347,486
543456,"Lobstein, Kyle",1.1,1.3333333333333333,34,4,11.8,26.0,111,884.377979147777,5969.6,2021,26.914036537019726,1.2853838829824347,486
518876,"Kelly, Merrill",158.0,158.0,2437,194,8.0,26.0,111,63270.25353070566,3604.0,2021,26.914036537019726,1.2853838829824347,486
669459,"Nelson, Kyle",9.2,9.666666666666666,176,11,6.2,26.0,111,4573.901385724658,4258.5,2021,26.914036537019726,1.2853838829824347,486
656849,"Peterson, David",66.2,66.66666666666667,1122,95,8.5,26.0,111,29155.532437159698,3936.0,2021,26.914036537019726,1.2853838829824347,486
519242,"Sale, Chris",42.2,42.666666666666664,740,59,8.0,26.0,111,19203.713460569958,4050.8,2021,26.914036537019726,1.2853838829824347,486
605164,"Bundy, Dylan",90.2,90.66666666666667,1524,145,9.5,26.0,111,39629.075996282816,3933.8,2021,26.914036537019726,1.2853838829824347,486
676766,"Snyder, Nick",3.2,3.6666666666666665,59,6,10.2,25.9,111,1530.9722454843231,3757.8,2021,26.914036537019726,1.2853838829824347,486
641540,"Dunning, Dane",117.2,117.66666666666667,1909,162,8.5,26.0,111,49648.048382745365,3797.4,2021,26.914036537019726,1.2853838829824347,486
669060,"Wilson, Bryse",74.0,74.0,1146,90,7.9,26.0,111,29748.896967848785,3618.1,2021,26.914036537019726,1.2853838829824347,486
465657,"Soria, Joakim",37.1,37.333333333333336,605,56,9.3,25.9,111,15699.244766229607,3784.6,2021,26.914036537019726,1.2853838829824347,486
640470,"Alzolay, Adbert",125.2,125.66666666666667,1961,206,10.5,26.0,111,50905.0400104064,3645.7,2021,26.914036537019726,1.2853838829824347,486
431148,"Kazmir, Scott",11.1,11.333333333333334,209,18,8.6,25.9,111,5421.488565663028,4305.3,2021,26.914036537019726,1.2853838829824347,486
425794,"Wainwright, Adam",206.1,206.33333333333334,3080,259,8.4,26.0,111,79996.59949169336,3489.4,2021,26.914036537019726,1.2853838829824347,486
596133,"Weaver, Luke",65.2,65.66666666666667,1119,96,8.6,26.0,111,29077.385688935836,3985.2,2021,26.914036537019726,1.2853838829824347,486
643377,"Jax, Griffin",82.0,82.0,1398,122,8.7,26.0,111,36338.32496105306,3988.4,2021,26.914036537019726,1.2853838829824347,486
607219,"Romano, Sal",25.0,25.0,443,34,7.7,26.0,111,11514.938916406121,4145.4,2021,26.914036537019726,1.2853838829824347,486
680686,"Gray, Josiah",70.2,70.66666666666667,1224,105,8.6,26.0,111,31813.589800216803,4051.7,2021,26.914036537019726,1.2853838829824347,486
666159,"Manning, Matt",85.1,85.33333333333333,1421,121,8.5,26.0,111,36966.01619074133,3898.8,2021,26.914036537019726,1.2853838829824347,486
659275,"Lamet, Dinelson",47.0,47.0,832,78,9.4,25.9,111,21575.697919976632,4131.5,2021,26.914036537019726,1.2853838829824347,486
669952,"White, Mitch",46.2,46.666666666666664,763,71,9.3,26.1,110,19902.66774647355,3838.4,2021,26.914036537019726,1.2853838829824347,486
605194,"Cotton, Jharel",30.2,30.666666666666668,541,45,8.3,26.1,110,14097.899692155906,4137.4,2021,26.914036537019726,1.2853838829824347,486
623454,"Anderson, Drew",22.0,22.0,352,35,9.9,26.1,110,9185.569560983637,3757.7,2021,26.914036537019726,1.2853838829824347,486
607391,"Mazza, Chris",27.1,27.333333333333332,417,39,9.4,26.1,110,10874.458155689359,3580.6,2021,26.914036537019726,1.2853838829824347,486
622694,"Hernández, Elieser",51.2,51.666666666666664,826,86,10.4,26.0,110,21515.463627810866,3747.9,2021,26.914036537019726,1.2853838829824347,486
640451,"Harvey, Hunter",8.2,8.666666666666666,139,8,5.8,26.1,110,3625.8236052482443,3765.3,2021,26.914036537019726,1.2853838829824347,486
606424,"García, Jarlín",68.2,68.66666666666667,1011,97,9.6,26.1,110,26352.302197501438,3453.9,2021,26.914036537019726,1.2853838829824347,486
669618,"Barlow, Joe",29.0,29.0,455,40,8.8,26.1,110,11865.38085777375,3682.4,2021,26.914036537019726,1.2853838829824347,486
450203,"Morton, Charlie",185.2,185.66666666666666,2991,285,9.5,26.0,110,77896.13599629115,3775.9,2021,26.914036537019726,1.2853838829824347,486
660271,"Ohtani, Shohei",130.1,130.33333333333334,2032,163,8.0,26.0,110,52932.06783196893,3655.2,2021,26.914036537019726,1.2853838829824347,486
573186,"Stroman, Marcus",179.0,179.0,2749,267,9.7,26.0,110,71575.9168523357,3598.8,2021,26.914036537019726,1.2853838829824347,486
571479,"Bellatti, Andrew",3.1,3.3333333333333335,83,9,10.8,26.0,110,2159.859946034835,5831.6,2021,26.914036537019726,1.2853838829824347,486
592351,"Gray, Jon",149.0,149.0,2545,230,9.0,26.0,110,66218.21894488402,3999.8,2021,26.914036537019726,1.2853838829824347,486
641447,"Castano, Daniel",20.1,20.333333333333332,333,25,7.5,26.1,110,8675.885516472235,3840.1,2021,26.914036537019726,1.2853838829824347,486
642232,"Yarbrough, Ryan",155.0,155.0,2496,248,9.9,26.0,110,65016.44892966725,3775.1,2021,26.914036537019726,1.2853838829824347,486
608718,"Suter, Brent",73.1,73.33333333333333,1233,98,7.9,26.0,110,32088.507793571625,3938.1,2021,26.914036537019726,1.2853838829824347,486
461872,"Swarzak, Anthony",12.1,12.333333333333334,199,21,10.6,26.0,110,5181.275597933715,3780.9,2021,26.914036537019726,1.2853838829824347,486
656876,"Rasmussen, Drew",76.0,76.0,1207,131,10.9,26.1,110,31475.591880417065,3727.4,2021,26.914036537019726,1.2853838829824347,486
657508,"Baumann, Mike",10.0,10.0,185,13,7.0,26.1,110,4820.389461286012,4338.4,2021,26.914036537019726,1.2853838829824347,486
573124,"Rogers, Taylor",40.1,40.333333333333336,650,68,10.5,26.1,110,16934.84001483271,3778.8,2021,26.914036537019726,1.2853838829824347,486
663474,"McKenzie, Triston",120.0,120.0,1975,180,9.1,26.1,110,51493.17281316497,3862.0,2021,26.914036537019726,1.2853838829824347,486
664192,"Lucchesi, Joey",38.1,38.333333333333336,646,65,10.1,26.1,110,16849.414805314023,3955.9,2021,26.914036537019726,1.2853838829824347,486
501985,"Minor, Mike",158.2,158.66666666666666,2621,230,8.8,26.1,110,68359.72442867237,3877.5,2021,26.914036537019726,1.2853838829824347,486
592314,"Foltynewicz, Mike",139.0,139.0,2236,231,10.3,26.2,109,58502.033537867326,3787.9,2021,26.914036537019726,1.2853838829824347,486
657624,"James, Josh",5.0,5.0,69,6,8.7,26.1,109,1803.4373515791,3246.2,2021,26.914036537019726,1.2853838829824347,486
606149,"Gallegos, Giovanny",80.1,80.33333333333333,1244,122,9.8,26.2,109,32534.640809693665,3645.0,2021,26.914036537019726,1.2853838829824347,486
592612,"Osich, Josh",14.1,14.333333333333334,231,19,8.2,26.1,109,6038.795243345876,3791.8,2021,26.914036537019726,1.2853838829824347,486
670766,"McCaughan, Darren",9.0,9.0,147,16,10.9,26.2,109,3845.973135035122,3846.0,2021,26.914036537019726,1.2853838829824347,486
606965,"Devenski, Chris",7.1,7.333333333333333,145,15,10.3,26.2,109,3796.4499532358736,4659.3,2021,26.914036537019726,1.2853838829824347,486
656288,"Canning, Griffin",62.2,62.666666666666664,1080,101,9.4,26.1,109,28191.087627007175,4048.7,2021,26.914036537019726,1.2853838829824347,486
670970,"Morejon, Adrian",4.2,4.666666666666667,80,6,7.5,26.1,109,2088.591910955906,4028.0,2021,26.914036537019726,1.2853838829824347,486
471911,"Carrasco, Carlos",53.2,53.666666666666664,889,87,9.8,26.1,109,23236.50003800986,3896.8,2021,26.914036537019726,1.2853838829824347,486
605280,"Holmes, Clay",70.0,70.0,1132,111,9.8,26.2,109,29637.22485662375,3810.5,2021,26.914036537019726,1.2853838829824347,486
661403,"Clase, Emmanuel",69.2,69.66666666666667,1063,92,8.7,26.2,109,27817.066956589653,3593.6,2021,26.914036537019726,1.2853838829824347,486
664062,"Gonsolin, Tony",55.2,55.666666666666664,990,81,8.2,26.1,109,25885.139482699804,4185.0,2021,26.914036537019726,1.2853838829824347,486
666120,"Anderson, Ian",128.1,128.33333333333334,2183,193,8.8,26.1,109,57070.713911169296,4002.4,2021,26.914036537019726,1.2853838829824347,486
656730,"Megill, Trevor",23.2,23.666666666666668,464,38,8.2,26.1,109,12115.791678315569,4607.4,2021,26.914036537019726,1.2853838829824347,486
605441,"Ríos, Yacksel",27.1,27.333333333333332,458,38,8.3,26.2,109,11989.920897537299,3947.9,2021,26.914036537019726,1.2853838829824347,486
519043,"Moore, Matt",73.0,73.0,1270,106,8.3,26.2,109,33236.63157696721,4097.7,2021,26.914036537019726,1.2853838829824347,486
676220,"Elledge, Seth",11.2,11.666666666666666,221,21,9.5,26.2,109,5784.107525340572,4462.0,2021,26.914036537019726,1.2853838829824347,486
672282,"Detmers, Reid",20.2,20.666666666666668,383,26,6.8,26.1,109,10003.617679872821,4356.4,2021,26.914036537019726,1.2853838829824347,486
607359,"Patton, Spencer",42.1,42.333333333333336,705,69,9.8,26.1,109,18432.233610685806,3918.7,2021,26.914036537019726,1.2853838829824347,486
669145,"Zimmermann, Bruce",64.1,64.33333333333333,1105,109,9.9,26.1,109,28883.813030134268,4040.7,2021,26.914036537019726,1.2853838829824347,486
622088,"Antone, Tejay",33.2,33.666666666666664,529,51,9.6,26.3,108,13894.446751449463,3714.4,2021,26.914036537019726,1.2853838829824347,486
608379,"Wacha, Michael",124.2,124.66666666666667,1974,213,10.8,26.2,108,51817.37620260923,3740.8,2021,26.914036537019726,1.2853838829824347,486
605130,"Barlow, Scott",74.1,74.33333333333333,1231,119,9.7,26.2,108,32273.894291340494,3907.6,2021,26.914036537019726,1.2853838829824347,486
596001,"Junis, Jakob",39.1,39.333333333333336,627,60,9.6,26.2,108,16429.531257664235,3759.3,2021,26.914036537019726,1.2853838829824347,486
663986,"Stephan, Trevor",63.1,63.333333333333336,1214,109,9.0,26.2,108,31807.014426597663,4519.9,2021,26.914036537019726,1.2853838829824347,486
656756,"Montgomery, Jordan",157.1,157.33333333333334,2570,266,10.4,26.3,108,67497.31293148261,3861.1,2021,26.914036537019726,1.2853838829824347,486
552640,"Kittredge, Andrew",71.2,71.66666666666667,1000,109,10.9,26.2,108,26247.55471276522,3296.2,2021,26.914036537019726,1.2853838829824347,486
663465,"Allard, Kolby",124.2,124.66666666666667,2054,206,10.0,26.2,108,53898.043721621885,3891.0,2021,26.914036537019726,1.2853838829824347,486
669432,"Rogers, Trevor",133.0,133.0,2176,208,9.6,26.2,108,57118.6549447868,3865.2,2021,26.914036537019726,1.2853838829824347,486
598287,"Ramirez, Noé",36.0,36.0,579,60,10.4,26.3,108,15199.344589053546,3799.8,2021,26.914036537019726,1.2853838829824347,486
605397,"Musgrove, Joe",181.1,181.33333333333334,2946,294,10.0,26.2,108,77256.55300885129,3834.4,2021,26.914036537019726,1.2853838829824347,486
608566,"Márquez, Germán",180.0,180.0,2808,254,9.0,26.3,108,73727.67940421858,3686.4,2021,26.914036537019726,1.2853838829824347,486
670057,"Hartman, Ryan",2.1,2.3333333333333335,46,2,4.3,26.2,108,1204.5544560477165,4646.1,2021,26.914036537019726,1.2853838829824347,486
643256,"Cimber, Adam",71.2,71.66666666666667,1034,107,10.3,26.2,108,27120.008550175164,3405.8,2021,26.914036537019726,1.2853838829824347,486
661440,"Llovera, Mauricio",6.2,6.666666666666667,145,9,6.2,26.3,108,3806.622617583664,5138.9,2021,26.914036537019726,1.2853838829824347,486
596049,"Morimando, Shawn",10.1,10.333333333333334,199,14,7.0,26.2,108,5220.8504019267975,4547.2,2021,26.914036537019726,1.2853838829824347,486
642528,"Loáisiga, Jonathan",70.2,70.66666666666667,1085,101,9.3,26.3,107,28541.586107348485,3635.0,2021,26.914036537019726,1.2853838829824347,486
621112,"Blackburn, Paul",38.1,38.333333333333336,681,60,8.8,26.3,107,17923.582430684382,4208.1,2021,26.914036537019726,1.2853838829824347,486
622491,"Castillo, Luis",187.2,187.66666666666666,3180,296,9.3,26.3,107,83559.22254240385,4007.3,2021,26.914036537019726,1.2853838829824347,486
661269,"Gutierrez, Vladimir",114.0,114.0,1831,165,9.0,26.3,107,48110.98389603296,3798.2,2021,26.914036537019726,1.2853838829824347,486
607067,"Rea, Colin",6.0,6.0,91,7,7.7,26.3,107,2390.893692298333,3586.3,2021,26.914036537019726,1.2853838829824347,486
518886,"Kimbrel, Craig",59.2,59.666666666666664,1012,119,11.8,26.3,107,26661.34977606095,4021.5,2021,26.914036537019726,1.2853838829824347,486
543606,"Odorizzi, Jake",104.2,104.66666666666667,1848,159,8.6,26.3,107,48670.991056777304,4185.1,2021,26.914036537019726,1.2853838829824347,486
670950,"Richards, Trevor",64.1,64.33333333333333,1063,103,9.7,26.3,107,27940.788891693355,3908.8,2021,26.914036537019726,1.2853838829824347,486
623437,"Topa, Justin",3.1,3.3333333333333335,89,7,7.9,26.3,107,2338.2327402292876,6313.2,2021,26.914036537019726,1.2853838829824347,486
505447,"Dickson, Brandon",2.0,2.0,35,8,22.9,26.4,107,922.3770763472509,4150.7,2021,26.914036537019726,1.2853838829824347,486
573668,"Minaya, Juan",40.0,40.0,659,60,9.1,26.3,107,17326.282705951133,3898.4,2021,26.914036537019726,1.2853838829824347,486
623352,"Hader, Josh",58.2,58.666666666666664,964,93,9.6,26.3,107,25364.01726910865,3891.1,2021,26.914036537019726,1.2853838829824347,486
542914,"Bass, Anthony",61.1,61.333333333333336,976,90,9.2,26.3,107,25643.09472891083,3762.8,2021,26.914036537019726,1.2853838829824347,486
519326,"Strickland, Hunter",58.2,58.666666666666664,981,78,8.0,26.3,107,25847.82477832071,3965.3,2021,26.914036537019726,1.2853838829824347,486
543294,"Hendricks, Kyle",181.0,181.0,2819,300,10.6,26.4,106,74309.72417582206,3695.0,2021,26.914036537019726,1.2853838829824347,486
544931,"Strasburg, Stephen",21.2,21.666666666666668,370,26,7.0,26.4,106,9780.165258332276,4062.5,2021,26.914036537019726,1.2853838829824347,486
650959,"Diplán, Marcos",30.0,30.0,512,54,10.5,26.4,106,13525.090506805498,4057.5,2021,26.914036537019726,1.2853838829824347,486
656803,"Norwood, James",5.0,5.0,94,6,6.4,26.4,106,2478.4205286134243,4461.2,2021,26.914036537019726,1.2853838829824347,486
614179,"Ruiz, José",65.0,65.0,1041,97,9.3,26.4,106,27445.388619741094,3800.1,2021,26.914036537019726,1.2853838829824347,486
669674,"Long, Sam",40.2,40.666666666666664,732,86,11.7,26.4,106,19321.560442662863,4276.1,2021,26.914036537019726,1.2853838829824347,486
664045,"Eshelman, Thomas",27.2,27.666666666666668,441,54,12.2,26.4,106,11644.190988901108,3787.9,2021,26.914036537019726,1.2853838829824347,486
592717,"Sanchez, Aaron",35.1,35.333333333333336,595,54,9.1,26.4,106,15697.790669930931,3998.5,2021,26.914036537019726,1.2853838829824347,486
456501,"Cueto, Johnny",114.2,114.66666666666667,1882,164,8.7,26.4,106,49634.75872925084,3895.8,2021,26.914036537019726,1.2853838829824347,486
664285,"Valdez, Framber",134.2,134.66666666666666,2094,201,9.6,26.4,106,55278.114228881954,3694.3,2021,26.914036537019726,1.2853838829824347,486
663554,"Mize, Casey",150.1,150.33333333333334,2357,231,9.8,26.4,106,62277.1221195754,3728.3,2021,26.914036537019726,1.2853838829824347,486
657053,"Toussaint, Touki",50.0,50.0,824,78,9.5,26.4,106,21735.429377421537,3912.4,2021,26.914036537019726,1.2853838829824347,486
650633,"King, Michael",63.1,63.333333333333336,1012,99,9.8,26.4,106,26694.59289276222,3793.4,2021,26.914036537019726,1.2853838829824347,486
572143,"Smith, Burch",43.1,43.333333333333336,678,59,8.7,26.4,106,17878.637810320597,3713.3,2021,26.914036537019726,1.2853838829824347,486
663776,"Sandoval, Patrick",87.0,87.0,1444,132,9.1,26.4,106,38078.16344308175,3939.1,2021,26.914036537019726,1.2853838829824347,486
518774,"Harvey, Matt",127.2,127.66666666666667,2236,208,9.3,26.4,106,59004.84831274954,4159.6,2021,26.914036537019726,1.2853838829824347,486
681911,"Vesia, Alex",40.0,40.0,663,81,12.2,26.4,106,17486.268576017694,3934.4,2021,26.914036537019726,1.2853838829824347,486
642100,"Speier, Gabe",7.2,7.666666666666667,105,5,4.8,26.4,106,2770.739007002168,3252.6,2021,26.914036537019726,1.2853838829824347,486
642121,"Sulser, Cole",63.1,63.333333333333336,1070,110,10.3,26.4,106,28229.956954618985,4011.6,2021,26.914036537019726,1.2853838829824347,486
650347,"Madero, Luís",12.0,12.0,218,26,11.9,26.5,105,5775.1731084085095,4331.4,2021,26.914036537019726,1.2853838829824347,486
666808,"Doval, Camilo",27.0,27.0,456,40,8.8,26.5,105,12088.496574384764,4029.5,2021,26.914036537019726,1.2853838829824347,486
643511,"Rogers, Tyler",81.0,81.0,1129,132,11.7,26.5,105,29864.053433965368,3318.2,2021,26.914036537019726,1.2853838829824347,486
671345,"Foley, Jason",10.1,10.333333333333334,198,17,8.6,26.5,105,5245.343245191934,4568.5,2021,26.914036537019726,1.2853838829824347,486
656818,"Overton, Connor",15.1,15.333333333333334,274,29,10.6,26.5,105,7250.306262164924,4255.6,2021,26.914036537019726,1.2853838829824347,486
601713,"Pivetta, Nick",155.0,155.0,2753,293,10.6,26.5,105,72940.94476691578,4235.3,2021,26.914036537019726,1.2853838829824347,486
621056,"Wood, Hunter",5.0,5.0,66,7,10.6,26.5,105,1750.1812297703245,3150.3,2021,26.914036537019726,1.2853838829824347,486
656302,"Cease, Dylan",165.2,165.66666666666666,2957,291,9.8,26.5,105,78424.82685503578,4260.5,2021,26.914036537019726,1.2853838829824347,486
628317,"Maeda, Kenta",106.1,106.33333333333333,1776,187,10.5,26.5,105,47053.109023250116,3982.6,2021,26.914036537019726,1.2853838829824347,486
669622,"Bender, Anthony",61.1,61.333333333333336,985,97,9.8,26.5,105,26092.140023614746,3828.7,2021,26.914036537019726,1.2853838829824347,486
672715,"Patiño, Luis",77.1,77.33333333333333,1371,134,9.8,26.5,105,36322.3565969812,4227.2,2021,26.914036537019726,1.2853838829824347,486
605138,"Benjamin, Wes",22.2,22.666666666666668,461,46,10.0,26.4,105,12191.851366649717,4840.9,2021,26.914036537019726,1.2853838829824347,486
656353,"Davidson, Tucker",20.0,20.0,303,28,9.2,26.4,105,8014.251038153375,3606.4,2021,26.914036537019726,1.2853838829824347,486
642207,"Williams, Devin",54.0,54.0,993,101,10.2,26.5,105,26266.7108431299,4377.8,2021,26.914036537019726,1.2853838829824347,486
594577,"Mayers, Mike",75.0,75.0,1236,135,10.9,26.5,105,32701.61765234956,3924.2,2021,26.914036537019726,1.2853838829824347,486
676596,"Fleming, Josh",104.1,104.33333333333333,1649,169,10.2,26.5,105,43726.56807566528,3771.9,2021,26.914036537019726,1.2853838829824347,486
598264,"Barnes, Matt",54.2,54.666666666666664,925,90,9.7,26.5,105,24488.312328516065,4031.6,2021,26.914036537019726,1.2853838829824347,486
663734,"Neidert, Nick",35.2,35.666666666666664,602,55,9.1,26.4,105,15921.022982824712,4017.5,2021,26.914036537019726,1.2853838829824347,486
445926,"Chavez, Jesse",33.2,33.666666666666664,532,59,11.1,26.6,104,14141.005621543987,3780.3,2021,26.914036537019726,1.2853838829824347,486
676879,"Ashby, Aaron",31.2,31.666666666666668,532,53,10.0,26.6,104,14154.327068297007,4022.8,2021,26.914036537019726,1.2853838829824347,486
621074,"Rucker, Michael",28.1,28.333333333333332,490,56,11.4,26.6,104,13027.893245507681,4138.3,2021,26.914036537019726,1.2853838829824347,486
594809,"Eaton, Adam",1.0,1.0,21,1,4.8,26.6,104,558.8003254546701,5029.2,2021,26.914036537019726,1.2853838829824347,486
571735,"Hale, David",26.2,26.666666666666668,465,55,11.8,26.6,104,12352.74359237645,4169.1,2021,26.914036537019726,1.2853838829824347,486
502522,"Miller, Justin",19.0,19.0,295,37,12.5,26.6,104,7846.8277951343425,3716.9,2021,26.914036537019726,1.2853838829824347,486
656970,"Smeltzer, Devin",4.2,4.666666666666667,52,4,7.7,26.6,104,1381.6863015398376,2664.7,2021,26.914036537019726,1.2853838829824347,486
663423,"Thornton, Trent",49.0,49.0,914,76,8.3,26.6,104,24269.638738972753,4457.7,2021,26.914036537019726,1.2853838829824347,486
669935,"Alexy, A.J.",23.0,23.0,424,30,7.1,26.5,104,11250.739596212483,4402.5,2021,26.914036537019726,1.2853838829824347,486
593576,"Neris, Héctor",74.1,74.33333333333333,1255,127,10.1,26.6,104,33363.8426842958,4039.6,2021,26.914036537019726,1.2853838829824347,486
641360,"Bickford, Phil",51.1,51.333333333333336,803,83,10.3,26.6,104,21353.160824491584,3743.7,2021,26.914036537019726,1.2853838829824347,486
621219,"Mills, Alec",119.0,119.0,1941,220,11.3,26.6,104,51590.42053284536,3901.8,2021,26.914036537019726,1.2853838829824347,486
657248,"Otto Jr., Glenn",23.1,23.333333333333332,448,55,12.3,26.6,104,11905.052028248996,4591.9,2021,26.914036537019726,1.2853838829824347,486
667463,"King, John",46.0,46.0,700,73,10.4,26.6,104,18620.654726917775,3643.2,2021,26.914036537019726,1.2853838829824347,486
656420,"Feyereisen, J.P.",56.0,56.0,987,105,10.6,26.6,104,26258.077155468593,4220.0,2021,26.914036537019726,1.2853838829824347,486
657756,"Seabold, Connor",3.0,3.0,43,3,7.0,26.6,104,1142.2848828703814,3426.9,2021,26.914036537019726,1.2853838829824347,486
