pitcher,player_name,official_ip,ip_decimal,pitches,stressful_pitches,ps_pct,aps,aps_plus,total_stress,ss_per_9,season,aps_reference_mean,aps_reference_std,aps_reference_count
663773,"Hoeing, Bryan",53.2,53.666666666666664,785,65,8.3,25.6,113,20127.79275964141,3375.5,2024,26.644943333993194,1.1826517211902399,474
687863,"Hodge, Porter",43.0,43.0,643,51,7.9,25.6,113,16478.97224617476,3449.1,2024,26.644943333993194,1.1826517211902399,474
666157,"Lodolo, Nick",115.1,115.33333333333333,1865,149,8.0,25.6,113,47797.67947484557,3729.9,2024,26.644943333993194,1.1826517211902399,474
692285,"Guerrero, Luis",10.0,10.0,133,12,9.0,25.6,113,3403.203909225216,3062.9,2024,26.644943333993194,1.1826517211902399,474
694973,"Skenes, Paul",133.0,133.0,2127,176,8.3,25.6,113,54505.63797999998,3688.4,2024,26.644943333993194,1.1826517211902399,474
682254,"Montgomery, Mason",9.2,9.666666666666666,159,19,11.9,25.6,113,4070.5594706718775,3789.8,2024,26.644943333993194,1.1826517211902399,474
656427,"Flaherty, Jack",162.0,162.0,2646,219,8.3,25.7,112,68061.70241434475,3781.2,2024,26.644943333993194,1.1826517211902399,474
641793,"Littell, Zack",156.1,156.33333333333334,2488,217,8.7,25.7,112,63921.09767945939,3679.9,2024,26.644943333993194,1.1826517211902399,474
678368,"Bellozo, Valente",68.2,68.66666666666667,1098,99,9.0,25.7,112,28216.139089587097,3698.2,2024,26.644943333993194,1.1826517211902399,474
669438,"Englert, Mason",21.2,21.666666666666668,369,29,7.9,25.7,112,9469.30608417396,3933.4,2024,26.644943333993194,1.1826517211902399,474
657697,"Nittoli, Vinny",12.0,12.0,178,13,7.3,25.7,112,4568.060632608424,3426.0,2024,26.644943333993194,1.1826517211902399,474
543294,"Hendricks, Kyle",130.2,130.66666666666666,2135,191,8.9,25.7,112,54891.60015558038,3780.8,2024,26.644943333993194,1.1826517211902399,474
700249,"Povich, Cade",79.2,79.66666666666667,1392,120,8.6,25.7,112,35816.36445581005,4046.2,2024,26.644943333993194,1.1826517211902399,474
669713,"Wesneski, Hayden",67.2,67.66666666666667,1077,92,8.5,25.7,112,27692.732313291643,3683.3,2024,26.644943333993194,1.1826517211902399,474
543351,"Jackson, Jay",26.1,26.333333333333332,453,35,7.7,25.7,112,11650.614586664247,3981.9,2024,26.644943333993194,1.1826517211902399,474
666142,"Ragans, Cole",186.1,186.33333333333334,3119,249,8.0,25.7,112,80208.96033695253,3874.1,2024,26.644943333993194,1.1826517211902399,474
656793,"Nelson, Nick",5.1,5.333333333333333,96,2,2.1,25.7,112,2470.6454044141665,4169.2,2024,26.644943333993194,1.1826517211902399,474
607259,"Martinez, Nick",142.1,142.33333333333334,2126,204,9.6,25.7,112,54620.67417230825,3453.8,2024,26.644943333993194,1.1826517211902399,474
573009,"Mantiply, Joe",59.2,59.666666666666664,897,92,10.3,25.7,112,23054.527762708025,3477.5,2024,26.644943333993194,1.1826517211902399,474
686580,"Slaten, Justin",55.1,55.333333333333336,812,76,9.4,25.7,112,20895.574814183714,3398.7,2024,26.644943333993194,1.1826517211902399,474
683155,"Estes, Joey",127.2,127.66666666666667,2031,203,10.0,25.7,112,52192.39911730575,3679.4,2024,26.644943333993194,1.1826517211902399,474
622503,"Crismatt, Nabil",7.0,7.0,93,7,7.5,25.8,111,2399.5850451233755,3085.2,2024,26.644943333993194,1.1826517211902399,474
681293,"Arrighetti, Spencer",145.0,145.0,2509,210,8.4,25.8,111,64674.76158448066,4014.3,2024,26.644943333993194,1.1826517211902399,474
669358,"Baz, Shane",79.1,79.33333333333333,1207,106,8.8,25.8,111,31113.87422380795,3529.7,2024,26.644943333993194,1.1826517211902399,474
660844,"Rivas, Leo",2.0,2.0,20,1,5.0,25.8,111,516.1014717517745,2322.5,2024,26.644943333993194,1.1826517211902399,474
624133,"Suarez, Ranger",150.2,150.66666666666666,2359,191,8.1,25.8,111,60890.777443074614,3637.3,2024,26.644943333993194,1.1826517211902399,474
625643,"López, Reynaldo",135.2,135.66666666666666,2117,185,8.7,25.7,111,54502.27473805235,3615.6,2024,26.644943333993194,1.1826517211902399,474
656896,"Rivera, Emmanuel",4.0,4.0,56,4,7.1,25.8,111,1443.5229105520405,3247.9,2024,26.644943333993194,1.1826517211902399,474
650633,"King, Michael",173.2,173.66666666666666,2827,228,8.1,25.8,111,72967.47848388598,3781.4,2024,26.644943333993194,1.1826517211902399,474
579328,"Kikuchi, Yusei",175.2,175.66666666666666,2926,259,8.9,25.7,111,75319.65405408118,3858.9,2024,26.644943333993194,1.1826517211902399,474
689690,"Jacob, Alek",14.2,14.666666666666666,232,20,8.6,25.7,111,5973.401871729172,3665.5,2024,26.644943333993194,1.1826517211902399,474
663978,"Paddack, Chris",88.1,88.33333333333333,1462,119,8.1,25.8,111,37741.67837322965,3845.4,2024,26.644943333993194,1.1826517211902399,474
642547,"Peralta, Freddy",173.2,173.66666666666666,3070,251,8.2,25.7,111,79030.1658248798,4095.6,2024,26.644943333993194,1.1826517211902399,474
677865,"Bruihl, Justin",5.2,5.666666666666667,100,10,10.0,25.8,111,2578.0319482243212,4094.5,2024,26.644943333993194,1.1826517211902399,474
656657,"Logue, Zach",2.0,2.0,43,4,9.3,25.7,111,1107.235344989641,4982.6,2024,26.644943333993194,1.1826517211902399,474
598264,"Barnes, Matt",13.1,13.333333333333334,237,19,8.0,25.9,110,6135.259465448439,4141.3,2024,26.644943333993194,1.1826517211902399,474
543037,"Cole, Gerrit",95.0,95.0,1541,119,7.7,25.9,110,39893.065976184334,3779.3,2024,26.644943333993194,1.1826517211902399,474
663767,"Shugart, Chase",8.2,8.666666666666666,142,16,11.3,25.9,110,3674.8479979589765,3816.2,2024,26.644943333993194,1.1826517211902399,474
593958,"Rodriguez, Eduardo",50.0,50.0,871,57,6.5,25.9,110,22541.715874880385,4057.5,2024,26.644943333993194,1.1826517211902399,474
657044,"Thompson, Ryan",66.1,66.33333333333333,985,83,8.4,25.9,110,25464.531020609367,3455.0,2024,26.644943333993194,1.1826517211902399,474
622491,"Castillo, Luis",175.1,175.33333333333334,2867,276,9.6,25.8,110,74040.16073988676,3800.5,2024,26.644943333993194,1.1826517211902399,474
657376,"Schmidt, Clarke",85.1,85.33333333333333,1456,107,7.3,25.8,110,37628.884013049246,3968.7,2024,26.644943333993194,1.1826517211902399,474
663485,"Sands, Cole",71.1,71.33333333333333,1154,115,10.0,25.8,110,29829.026020140966,3763.5,2024,26.644943333993194,1.1826517211902399,474
641729,"Jiménez, Joe",68.2,68.66666666666667,1093,101,9.2,25.8,110,28233.77755598791,3700.5,2024,26.644943333993194,1.1826517211902399,474
677944,"Cecconi, Slade",77.0,77.0,1298,113,8.7,25.8,110,33520.07750868899,3917.9,2024,26.644943333993194,1.1826517211902399,474
677955,"Hill, Jaden",10.2,10.666666666666666,151,14,9.3,25.8,110,3903.348180755432,3293.5,2024,26.644943333993194,1.1826517211902399,474
672860,"Berroa, Prelander",19.0,19.0,355,19,5.4,25.9,110,9186.928296802573,4351.7,2024,26.644943333993194,1.1826517211902399,474
670810,"Gillaspie, Logan",11.1,11.333333333333334,151,18,11.9,25.8,110,3901.432902169823,3098.2,2024,26.644943333993194,1.1826517211902399,474
596295,"Gomber, Austin",165.0,165.0,2622,219,8.4,25.9,110,67792.12706788568,3697.8,2024,26.644943333993194,1.1826517211902399,474
608032,"Estévez, Carlos",55.0,55.0,837,101,12.1,26.0,109,21723.494788678778,3554.8,2024,26.644943333993194,1.1826517211902399,474
687792,"Herz, DJ",88.2,88.66666666666667,1587,162,10.2,25.9,109,41137.42867501058,4175.6,2024,26.644943333993194,1.1826517211902399,474
641154,"López, Pablo",185.1,185.33333333333334,2986,284,9.5,25.9,109,77408.98579001878,3759.1,2024,26.644943333993194,1.1826517211902399,474
687396,"Headrick, Brent",3.0,3.0,60,2,3.3,26.0,109,1557.8769950720823,4673.6,2024,26.644943333993194,1.1826517211902399,474
641482,"Cortes, Nestor",174.1,174.33333333333334,2851,257,9.0,25.9,109,73961.60501320584,3818.3,2024,26.644943333993194,1.1826517211902399,474
663546,"Hjelle, Sean",80.2,80.66666666666667,1217,125,10.3,25.9,109,31558.405164154115,3521.0,2024,26.644943333993194,1.1826517211902399,474
665152,"Kremer, Dean",129.2,129.66666666666666,2171,198,9.1,25.9,109,56224.127580408676,3902.4,2024,26.644943333993194,1.1826517211902399,474
621053,"Ferguson, Tyler",51.1,51.333333333333336,827,76,9.2,25.9,109,21456.38761748313,3761.8,2024,26.644943333993194,1.1826517211902399,474
621381,"Strahm, Matt",62.2,62.666666666666664,987,101,10.2,25.9,109,25565.83352608706,3671.7,2024,26.644943333993194,1.1826517211902399,474
687362,"Gillispie, Connor",8.0,8.0,138,13,9.4,26.0,109,3582.0220576459374,4029.8,2024,26.644943333993194,1.1826517211902399,474
694297,"Pfaadt, Brandon",181.2,181.66666666666666,2801,277,9.9,26.0,109,72695.97473348195,3601.5,2024,26.644943333993194,1.1826517211902399,474
621345,"Minter, A.J.",34.1,34.333333333333336,526,55,10.5,26.0,109,13655.956311469847,3579.7,2024,26.644943333993194,1.1826517211902399,474
621242,"Díaz, Edwin",53.2,53.666666666666664,914,86,9.4,26.0,109,23728.76348646513,3979.4,2024,26.644943333993194,1.1826517211902399,474
686730,"Spiers, Carson",90.2,90.66666666666667,1554,124,8.0,25.9,109,40308.15117135309,4001.2,2024,26.644943333993194,1.1826517211902399,474
650556,"Abreu, Bryan",78.1,78.33333333333333,1302,112,8.6,26.0,109,33811.63942824852,3884.7,2024,26.644943333993194,1.1826517211902399,474
666159,"Manning, Matt",27.2,27.666666666666668,438,39,8.9,26.0,109,11376.720286133954,3700.9,2024,26.644943333993194,1.1826517211902399,474
571760,"Heaney, Andrew",160.0,160.0,2739,239,8.7,26.0,108,71257.92844540914,4008.3,2024,26.644943333993194,1.1826517211902399,474
571882,"Law, Derek",90.0,90.0,1371,135,9.8,26.0,108,35646.51561999783,3564.7,2024,26.644943333993194,1.1826517211902399,474
657024,"Swanson, Erik",39.1,39.333333333333336,667,58,8.7,26.0,108,17368.959976890514,3974.3,2024,26.644943333993194,1.1826517211902399,474
666745,"Brito, Jhony",43.2,43.666666666666664,625,52,8.3,26.0,108,16277.630825465163,3354.9,2024,26.644943333993194,1.1826517211902399,474
641540,"Dunning, Dane",95.0,95.0,1693,130,7.7,26.0,108,43982.93978614218,4166.8,2024,26.644943333993194,1.1826517211902399,474
657277,"Webb, Logan",204.2,204.66666666666666,3209,307,9.6,26.0,108,83430.41513443211,3668.8,2024,26.644943333993194,1.1826517211902399,474
669194,"Nelson, Ryne",150.2,150.66666666666666,2413,214,8.9,26.0,108,62853.798562412296,3754.5,2024,26.644943333993194,1.1826517211902399,474
688107,"Gasser, Robert",28.0,28.0,399,28,7.0,26.0,108,10374.739272879306,3334.7,2024,26.644943333993194,1.1826517211902399,474
657265,"Strzelecki, Peter",11.2,11.666666666666666,192,22,11.5,26.0,108,4993.25708628652,3851.9,2024,26.644943333993194,1.1826517211902399,474
623433,"Anderson, Nick",35.2,35.666666666666664,578,50,8.7,26.0,108,15030.846297519856,3792.8,2024,26.644943333993194,1.1826517211902399,474
676664,"Sears, JP",180.2,180.66666666666666,2858,248,8.7,26.0,108,74391.0625647994,3705.8,2024,26.644943333993194,1.1826517211902399,474
623352,"Hader, Josh",71.0,71.0,1168,120,10.3,26.0,108,30420.988143980434,3856.2,2024,26.644943333993194,1.1826517211902399,474
676106,"Hancock, Emerson",60.2,60.666666666666664,1015,89,8.8,26.0,108,26435.462303092012,3921.7,2024,26.644943333993194,1.1826517211902399,474
607067,"Rea, Colin",167.2,167.66666666666666,2656,243,9.1,26.0,108,69029.61296867988,3705.4,2024,26.644943333993194,1.1826517211902399,474
656671,"Maciejewski, Josh",7.0,7.0,96,9,9.4,26.1,108,2501.0684877180197,3215.7,2024,26.644943333993194,1.1826517211902399,474
608344,"Irvin, Cole",111.0,111.0,1772,159,9.0,26.0,108,46096.18491031635,3737.5,2024,26.644943333993194,1.1826517211902399,474
675627,"Grove, Michael",51.0,51.0,787,67,8.5,26.0,108,20488.939685635753,3615.7,2024,26.644943333993194,1.1826517211902399,474
622663,"Severino, Luis",182.0,182.0,2892,314,10.9,26.0,108,75169.22803451911,3717.2,2024,26.644943333993194,1.1826517211902399,474
621244,"Berríos, José",192.1,192.33333333333334,2920,288,9.9,26.0,108,75860.55568745472,3549.8,2024,26.644943333993194,1.1826517211902399,474
675989,"Bolton, Cody",18.2,18.666666666666668,313,26,8.3,26.0,108,8143.349782118362,3926.3,2024,26.644943333993194,1.1826517211902399,474
670871,"Zuñiga, Guillo",17.2,17.666666666666668,277,26,9.4,26.1,107,7229.273928663174,3682.8,2024,26.644943333993194,1.1826517211902399,474
543243,"Gray, Sonny",166.1,166.33333333333334,2486,248,10.0,26.1,107,64787.68515625788,3505.5,2024,26.644943333993194,1.1826517211902399,474
682120,"Herrin, Tim",65.2,65.66666666666667,1015,101,10.0,26.1,107,26508.04509070338,3633.1,2024,26.644943333993194,1.1826517211902399,474
669721,"Daniel, Davis",30.1,30.333333333333332,508,38,7.5,26.1,107,13245.755934686893,3930.1,2024,26.644943333993194,1.1826517211902399,474
519326,"Strickland, Hunter",73.1,73.33333333333333,1166,113,9.7,26.1,107,30442.921971522563,3736.2,2024,26.644943333993194,1.1826517211902399,474
656302,"Cease, Dylan",189.1,189.33333333333334,3188,293,9.2,26.1,107,83224.59364770622,3956.1,2024,26.644943333993194,1.1826517211902399,474
656557,"Houck, Tanner",178.2,178.66666666666666,2740,273,10.0,26.1,107,71391.33406707138,3596.2,2024,26.644943333993194,1.1826517211902399,474
683409,"Chivilli, Angel",31.2,31.666666666666668,514,43,8.4,26.1,107,13431.75764664601,3817.4,2024,26.644943333993194,1.1826517211902399,474
643511,"Rogers, Tyler",70.1,70.33333333333333,1010,98,9.7,26.1,107,26314.416752674668,3367.2,2024,26.644943333993194,1.1826517211902399,474
660600,"Paredes, Enoli",21.2,21.666666666666668,319,29,9.1,26.1,107,8314.823546334641,3453.8,2024,26.644943333993194,1.1826517211902399,474
681882,"Selby, Colin",7.0,7.0,112,12,10.7,26.1,107,2920.387748807586,3754.8,2024,26.644943333993194,1.1826517211902399,474
673513,"Matsui, Yuki",62.2,62.666666666666664,1045,77,7.4,26.1,107,27282.99914575837,3918.3,2024,26.644943333993194,1.1826517211902399,474
662253,"Muñoz, Andrés",59.1,59.333333333333336,964,105,10.9,26.1,107,25173.028750981677,3818.4,2024,26.644943333993194,1.1826517211902399,474
680694,"Bradish, Kyle",39.1,39.333333333333336,674,54,8.0,26.1,107,17578.0902934468,4022.1,2024,26.644943333993194,1.1826517211902399,474
667463,"King, John",60.0,60.0,860,87,10.1,26.1,107,22448.724261491676,3367.3,2024,26.644943333993194,1.1826517211902399,474
694350,"Brzykcy, Zach",5.2,5.666666666666667,105,9,8.6,26.1,107,2740.676240989129,4352.8,2024,26.644943333993194,1.1826517211902399,474
664854,"Helsley, Ryan",66.1,66.33333333333333,947,91,9.6,26.1,107,24738.407753232226,3356.5,2024,26.644943333993194,1.1826517211902399,474
607074,"Rodón, Carlos",175.0,175.0,3102,282,9.1,26.2,106,81184.44340950607,4175.2,2024,26.644943333993194,1.1826517211902399,474
573124,"Rogers, Taylor",60.0,60.0,1082,81,7.5,26.2,106,28311.661412946087,4246.7,2024,26.644943333993194,1.1826517211902399,474
607625,"Lugo, Seth",206.2,206.66666666666666,3116,293,9.4,26.2,106,81556.9116764421,3551.7,2024,26.644943333993194,1.1826517211902399,474
682990,"Priester, Quinn",49.2,49.666666666666664,811,82,10.1,26.2,106,21254.826718539633,3851.5,2024,26.644943333993194,1.1826517211902399,474
542881,"Anderson, Tyler",179.1,179.33333333333334,2921,259,8.9,26.2,106,76462.21465742179,3837.3,2024,26.644943333993194,1.1826517211902399,474
680730,"Parker, Mitchell",151.0,151.0,2404,229,9.5,26.2,106,62946.49664108949,3751.8,2024,26.644943333993194,1.1826517211902399,474
605513,"Turnbull, Spencer",54.1,54.333333333333336,920,87,9.5,26.2,106,24060.93230923659,3985.6,2024,26.644943333993194,1.1826517211902399,474
605483,"Snell, Blake",104.0,104.0,1774,193,10.9,26.2,106,46486.34328023368,4022.9,2024,26.644943333993194,1.1826517211902399,474
687765,"Spence, Mitch",151.1,151.33333333333334,2482,228,9.2,26.2,106,65016.59341954067,3866.6,2024,26.644943333993194,1.1826517211902399,474
656266,"Bukauskas, J.B.",6.0,6.0,88,9,10.2,26.2,106,2305.111961985972,3457.7,2024,26.644943333993194,1.1826517211902399,474
642121,"Sulser, Cole",16.1,16.333333333333332,296,22,7.4,26.1,106,7739.028747066598,4264.4,2024,26.644943333993194,1.1826517211902399,474
595014,"Treinen, Blake",46.2,46.666666666666664,737,75,10.2,26.1,106,19264.508988939026,3715.3,2024,26.644943333993194,1.1826517211902399,474
663562,"Davis, Noah",20.1,20.333333333333332,365,43,11.8,26.2,106,9565.542985637781,4233.9,2024,26.644943333993194,1.1826517211902399,474
682610,"Muñoz, Roddery",82.2,82.66666666666667,1486,124,8.3,26.2,106,38893.41085689047,4234.4,2024,26.644943333993194,1.1826517211902399,474
656849,"Peterson, David",121.0,121.0,1875,176,9.4,26.1,106,49024.138327409506,3646.4,2024,26.644943333993194,1.1826517211902399,474
663362,"Waldron, Matt",146.2,146.66666666666666,2451,213,8.7,26.2,106,64105.583911348665,3933.8,2024,26.644943333993194,1.1826517211902399,474
622065,"Young, Alex",15.2,15.666666666666666,268,25,9.3,26.2,106,7020.552997540094,4033.1,2024,26.644943333993194,1.1826517211902399,474
676092,"Snider, Collin",41.2,41.666666666666664,684,73,10.7,26.2,106,17920.92372676139,3870.9,2024,26.644943333993194,1.1826517211902399,474
689672,"Thorpe, Drew",44.1,44.333333333333336,721,70,9.7,26.2,106,18896.840621716965,3836.2,2024,26.644943333993194,1.1826517211902399,474
571670,"Floro, Dylan",68.2,68.66666666666667,1020,102,10.0,26.1,106,26658.81421727198,3494.1,2024,26.644943333993194,1.1826517211902399,474
677976,"Dobnak, Randy",9.2,9.666666666666666,184,18,9.8,26.2,106,4818.870664323503,4486.5,2024,26.644943333993194,1.1826517211902399,474
669330,"Wells, Tyler",15.1,15.333333333333334,259,20,7.7,26.2,106,6774.605027146,3976.4,2024,26.644943333993194,1.1826517211902399,474
656420,"Feyereisen, J.P.",11.0,11.0,156,19,12.2,26.3,105,4098.292210606046,3353.1,2024,26.644943333993194,1.1826517211902399,474
668941,"Romero, JoJo",59.0,59.0,921,95,10.3,26.3,105,24188.793959651117,3689.8,2024,26.644943333993194,1.1826517211902399,474
571657,"Farmer, Kyle",4.0,4.0,41,3,7.3,26.3,105,1076.9965217065928,2423.2,2024,26.644943333993194,1.1826517211902399,474
571927,"Matz, Steven",44.1,44.333333333333336,758,67,8.8,26.2,105,19868.58603270461,4033.5,2024,26.644943333993194,1.1826517211902399,474
668909,"Williams, Gavin",76.0,76.0,1368,131,9.6,26.3,105,35960.38581475102,4258.5,2024,26.644943333993194,1.1826517211902399,474
621389,"Blach, Ty",71.1,71.33333333333333,1133,125,11.0,26.2,105,29741.228834534766,3752.4,2024,26.644943333993194,1.1826517211902399,474
572955,"Johnson, Pierce",56.1,56.333333333333336,921,74,8.0,26.3,105,24211.046487617525,3868.0,2024,26.644943333993194,1.1826517211902399,474
592332,"Gausman, Kevin",181.0,181.0,2959,297,10.0,26.2,105,77605.32869732505,3858.8,2024,26.644943333993194,1.1826517211902399,474
608331,"Fried, Max",174.1,174.33333333333334,2766,271,9.8,26.3,105,72712.45979297918,3753.8,2024,26.644943333993194,1.1826517211902399,474
663623,"Irvin, Jake",187.2,187.66666666666666,3050,336,11.0,26.3,105,80142.16617368298,3843.4,2024,26.644943333993194,1.1826517211902399,474
656731,"Megill, Tylor",78.0,78.0,1367,120,8.8,26.3,105,35889.91043583801,4141.1,2024,26.644943333993194,1.1826517211902399,474
605154,"Brebbia, John",55.1,55.333333333333336,995,113,11.4,26.3,105,26124.510415996083,4249.2,2024,26.644943333993194,1.1826517211902399,474
663372,"Feltner, Ryan",162.1,162.33333333333334,2580,250,9.7,26.3,105,67826.44932067688,3760.4,2024,26.644943333993194,1.1826517211902399,474
643338,"Green, Chad",53.1,53.333333333333336,850,101,11.9,26.3,105,22338.45627998421,3769.6,2024,26.644943333993194,1.1826517211902399,474
680739,"Winder, Josh",9.0,9.0,141,16,11.3,26.3,105,3706.140741447046,3706.1,2024,26.644943333993194,1.1826517211902399,474
665896,"Marte, José",19.1,19.333333333333332,311,30,9.6,26.3,105,8165.228601047695,3801.1,2024,26.644943333993194,1.1826517211902399,474
547179,"Lorenzen, Michael",130.1,130.33333333333334,2093,183,8.7,26.2,105,54915.75223110509,3792.1,2024,26.644943333993194,1.1826517211902399,474
689981,"Ryan, River",20.1,20.333333333333332,296,25,8.4,26.2,105,7762.619860430141,3435.9,2024,26.644943333993194,1.1826517211902399,474
592094,"Adam, Jason",73.2,73.66666666666667,1121,125,11.2,26.3,104,29522.864057373186,3606.9,2024,26.644943333993194,1.1826517211902399,474
519043,"Moore, Matt",48.1,48.333333333333336,859,87,10.1,26.3,104,22600.43310014316,4208.4,2024,26.644943333993194,1.1826517211902399,474
608379,"Wacha, Michael",166.2,166.66666666666666,2605,233,8.9,26.3,104,68490.80032483175,3698.5,2024,26.644943333993194,1.1826517211902399,474
702352,"Bivens, Spencer",48.2,48.666666666666664,770,75,9.7,26.3,104,20270.13886254278,3748.6,2024,26.644943333993194,1.1826517211902399,474
663687,"Harris, Hogan",72.1,72.33333333333333,1213,111,9.2,26.3,104,31919.115983206848,3971.5,2024,26.644943333993194,1.1826517211902399,474
570257,"Rodríguez, Joely",13.2,13.666666666666666,249,24,9.6,26.3,104,6556.23391727297,4317.5,2024,26.644943333993194,1.1826517211902399,474
668338,"Miller, Tyson",62.0,62.0,934,105,11.2,26.3,104,24595.21497384027,3570.3,2024,26.644943333993194,1.1826517211902399,474
668881,"Greene, Hunter",150.1,150.33333333333334,2563,256,10.0,26.4,104,67575.57905534907,4045.5,2024,26.644943333993194,1.1826517211902399,474
518876,"Kelly, Merrill",73.2,73.66666666666667,1143,111,9.7,26.3,104,30076.086140616477,3674.5,2024,26.644943333993194,1.1826517211902399,474
641703,"Honeywell, Brent",37.2,37.666666666666664,595,67,11.3,26.3,104,15657.213141300088,3741.1,2024,26.644943333993194,1.1826517211902399,474
670970,"Morejon, Adrian",63.2,63.666666666666664,1058,110,10.4,26.4,104,27881.19362812138,3941.3,2024,26.644943333993194,1.1826517211902399,474
663941,"Beck, Tristan",16.0,16.0,242,20,8.3,26.3,104,6376.147204458406,3586.6,2024,26.644943333993194,1.1826517211902399,474
642232,"Yarbrough, Ryan",98.2,98.66666666666667,1489,147,9.9,26.3,104,39230.33289950819,3578.4,2024,26.644943333993194,1.1826517211902399,474
527048,"Pérez, Martín",135.0,135.0,2208,202,9.1,26.3,104,58061.24955091551,3870.7,2024,26.644943333993194,1.1826517211902399,474
650895,"Castillo, Diego",10.0,10.0,177,14,7.9,26.3,104,4655.288055336289,4189.8,2024,26.644943333993194,1.1826517211902399,474
657612,"Hill, Tim",67.0,67.0,993,104,10.5,26.3,104,26118.91576893935,3508.5,2024,26.644943333993194,1.1826517211902399,474
593423,"Montas, Frankie",150.2,150.66666666666666,2638,254,9.6,26.4,104,69560.7343051917,4155.2,2024,26.644943333993194,1.1826517211902399,474
547184,"Kelly, Michael",31.1,31.333333333333332,474,52,11.0,26.3,104,12486.632097869277,3586.6,2024,26.644943333993194,1.1826517211902399,474
640470,"Alzolay, Adbert",17.1,17.333333333333332,329,27,8.2,26.4,103,8681.805027319904,4507.9,2024,26.644943333993194,1.1826517211902399,474
669084,"Hall, DL",43.0,43.0,783,66,8.4,26.4,103,20702.30404263259,4333.0,2024,26.644943333993194,1.1826517211902399,474
445926,"Chavez, Jesse",63.1,63.333333333333336,1049,106,10.1,26.4,103,27677.699695722127,3933.1,2024,26.644943333993194,1.1826517211902399,474
656605,"Keller, Mitch",178.0,178.0,2852,303,10.6,26.4,103,75420.57777931413,3813.4,2024,26.644943333993194,1.1826517211902399,474
680736,"Wrobleski, Justin",36.1,36.333333333333336,593,50,8.4,26.4,103,15671.254015748007,3881.9,2024,26.644943333993194,1.1826517211902399,474
690986,"Harrison, Kyle",124.1,124.33333333333333,2078,203,9.8,26.4,103,54830.27788733204,3968.9,2024,26.644943333993194,1.1826517211902399,474
571946,"Miller, Shelby",55.2,55.666666666666664,853,88,10.3,26.4,103,22547.39163240443,3645.4,2024,26.644943333993194,1.1826517211902399,474
640451,"Harvey, Hunter",50.2,50.666666666666664,911,90,9.9,26.4,103,24039.647949887058,4270.2,2024,26.644943333993194,1.1826517211902399,474
681799,"Roberts, Ethan",26.2,26.666666666666668,474,41,8.6,26.4,103,12518.914310191769,4225.1,2024,26.644943333993194,1.1826517211902399,474
676702,"Stratton, Hunter",37.2,37.666666666666664,587,72,12.3,26.4,103,15518.554139719876,3708.0,2024,26.644943333993194,1.1826517211902399,474
674370,"Bido, Osvaldo",63.1,63.333333333333336,1057,104,9.8,26.5,102,28026.512770371388,3982.7,2024,26.644943333993194,1.1826517211902399,474
663738,"Lynch IV, Daniel",43.1,43.333333333333336,631,52,8.2,26.5,102,16693.946692366808,3467.2,2024,26.644943333993194,1.1826517211902399,474
670241,"Vines, Darius",13.2,13.666666666666666,257,23,8.9,26.5,102,6806.256602260809,4482.2,2024,26.644943333993194,1.1826517211902399,474
670036,"Festa, Matt",23.2,23.666666666666668,391,47,12.0,26.5,102,10351.369818124222,3936.4,2024,26.644943333993194,1.1826517211902399,474
664299,"Javier, Cristian",34.2,34.666666666666664,571,50,8.8,26.5,102,15107.865573556626,3922.2,2024,26.644943333993194,1.1826517211902399,474
671345,"Foley, Jason",60.0,60.0,914,109,11.9,26.5,102,24218.422721490508,3632.8,2024,26.644943333993194,1.1826517211902399,474
663878,"Pearson, Nate",66.1,66.33333333333333,1059,110,10.4,26.5,102,28086.211527717704,3810.7,2024,26.644943333993194,1.1826517211902399,474
680744,"Madden, Ty",23.0,23.0,403,49,12.2,26.5,102,10685.003732596788,4181.1,2024,26.644943333993194,1.1826517211902399,474
641816,"Mahle, Tyler",12.2,12.666666666666666,229,22,9.6,26.5,102,6063.269492643704,4308.1,2024,26.644943333993194,1.1826517211902399,474
656288,"Canning, Griffin",171.2,171.66666666666666,2876,292,10.2,26.5,102,76246.24173349346,3997.4,2024,26.644943333993194,1.1826517211902399,474
689147,"Kerkering, Orion",63.0,63.0,1087,103,9.5,26.5,102,28833.24468076,4119.0,2024,26.644943333993194,1.1826517211902399,474
518585,"Cruz, Fernando",66.2,66.66666666666667,1147,120,10.5,26.5,102,30400.04978899928,4104.0,2024,26.644943333993194,1.1826517211902399,474
676282,"Cantillo, Joey",38.2,38.666666666666664,711,52,7.3,26.5,102,18838.215244694835,4384.8,2024,26.644943333993194,1.1826517211902399,474
547973,"Chapman, Aroldis",61.2,61.666666666666664,1130,101,8.9,26.5,102,29948.205815621346,4370.8,2024,26.644943333993194,1.1826517211902399,474
694738,"Roupp, Landen",50.1,50.333333333333336,907,85,9.4,26.5,102,24047.7328028762,4299.9,2024,26.644943333993194,1.1826517211902399,474
676962,"Brown, Ben",55.1,55.333333333333336,849,80,9.4,26.6,101,22543.49725866061,3666.7,2024,26.644943333993194,1.1826517211902399,474
605135,"Bassitt, Chris",171.0,171.0,2976,302,10.1,26.6,101,79094.01053522536,4162.8,2024,26.644943333993194,1.1826517211902399,474
669674,"Long, Sam",42.2,42.666666666666664,706,72,10.2,26.6,101,18765.479049228128,3958.3,2024,26.644943333993194,1.1826517211902399,474
